txn_id,user_id,txn_date,txn_type,category,amount,status
T386007,U0468,2024-11-13,FamCard,Entertainment,53.71,success
T655875,U0468,2025-01-15,UPI,Entertainment,173.52,success
T475261,U0468,2024-11-01,UPI,Entertainment,136.62,success
T681725,U0468,2025-01-28,QR,Shopping,171.22,failed
T847257,U0468,2024-12-21,FamCard,Shopping,182.03,success
T424246,U0468,2024-10-31,UPI,Entertainment,162.56,success
T894797,U0468,2025-01-12,UPI,Shopping,521.87,success
T130911,U0468,2025-02-18,FamCard,Education,92.31,success
T404786,U0468,2025-03-09,FamCard,Food,72.82,success
T848155,U0468,2025-01-25,FamCard,Education,178.54,success
T842593,U0468,2025-01-11,UPI,Transport,228.67,success
T780251,U0468,2025-04-02,FamCard,Shopping,73.51,success
T945105,U0468,2024-12-09,FamCard,Food,143.61,success
T370684,U0468,2025-01-10,UPI,Transport,285.13,success
T461921,U0468,2025-02-07,QR,Food,404.86,success
T114911,U0468,2025-02-21,UPI,Food,196.27,success
T926767,U0470,2025-03-03,QR,Gaming,205.61,success
T886571,U0470,2025-03-26,FamCard,Food,118.58,success
T146601,U0470,2025-01-25,FamCard,Food,1.5,success
T826082,U0470,2025-02-03,UPI,Food,1040.27,success
T241980,U0470,2025-05-07,QR,Entertainment,189.52,success
T282351,U0470,2025-03-23,QR,Transport,0.04,failed
T252930,U0471,2025-04-23,UPI,Food,298.02,success
T418000,U0471,2024-11-29,QR,Shopping,217.5,success
T954362,U0471,2024-11-18,FamCard,Food,311.55,success
T548796,U0471,2024-11-12,FamCard,Entertainment,162.24,success
T131673,U0471,2025-02-09,FamCard,Education,640.71,success
T775324,U0474,2024-12-01,UPI,Shopping,149.92,success
T281408,U0476,2025-01-06,UPI,Shopping,388.53,success
T298157,U0476,2024-12-18,FamCard,Transport,23.44,success
T661952,U0476,2025-01-22,UPI,Food,357.91,failed
T402850,U0476,2025-03-02,FamCard,Entertainment,256.64,success
T128950,U0476,2025-04-21,UPI,Transport,429.68,success
T203463,U0476,2025-04-17,UPI,Entertainment,13.16,success
T161469,U0476,2025-04-24,FamCard,Entertainment,95.14,success
T732084,U0476,2025-04-13,QR,Transport,1005.5,success
T384086,U0476,2024-12-18,UPI,Food,961.87,pending
T957101,U0476,2025-01-26,UPI,Transport,199.07,success
T467592,U0476,2025-03-06,QR,Education,287.35,failed
T151259,U0476,2025-01-20,FamCard,Gaming,219.4,success
T858717,U0476,2025-05-27,UPI,Food,50.53,success
T582100,U0476,2025-05-01,QR,Shopping,171.28,success
T990826,U0476,2025-04-20,UPI,Gaming,764.05,success
T272627,U0476,2025-04-13,QR,Entertainment,1253.29,success
T886259,U0476,2025-03-04,QR,Transport,1018.95,success
T862340,U0476,2024-12-10,FamCard,Transport,424.25,success
T927391,U0476,2025-03-20,FamCard,Shopping,371.67,failed
T893082,U0476,2025-01-04,QR,Education,52.58,success
T756554,U0476,2025-02-20,QR,Entertainment,126.83,success
T913511,U0476,2025-04-06,UPI,Shopping,41.04,success
T658603,U0476,2024-12-17,QR,Education,84.2,success
T296126,U0476,2025-03-06,QR,Gaming,693.0,success
T935410,U0477,2024-10-30,QR,Education,893.15,success
T542703,U0477,2024-12-18,FamCard,Transport,388.57,pending
T582986,U0477,2024-09-19,UPI,Shopping,5.65,success
T271333,U0477,2024-10-31,QR,Food,684.02,success
T706831,U0477,2024-09-18,QR,Food,1.84,success
T662917,U0477,2024-10-20,FamCard,Entertainment,199.25,success
T559386,U0477,2024-08-04,UPI,Shopping,62.13,success
T735341,U0477,2024-11-30,FamCard,Education,4.5,success
T915272,U0477,2024-11-04,QR,Transport,791.92,success
T142352,U0477,2024-09-19,QR,Food,203.35,success
T639489,U0477,2024-10-27,FamCard,Gaming,79.16,success
T433075,U0477,2024-09-06,UPI,Transport,474.74,success
T122833,U0477,2024-12-18,UPI,Food,169.55,success
T295826,U0477,2024-07-22,FamCard,Gaming,436.68,success
T959765,U0477,2024-12-25,QR,Entertainment,296.46,success
T583524,U0477,2024-10-09,UPI,Education,67.29,success
T683764,U0477,2024-08-27,FamCard,Shopping,149.74,success
T865481,U0477,2024-12-01,UPI,Education,560.11,success
T426944,U0477,2024-09-06,FamCard,Entertainment,137.97,success
T722878,U0477,2024-09-07,UPI,Shopping,313.09,success
T113663,U0477,2024-12-14,UPI,Shopping,103.21,success
T736135,U0478,2024-11-16,FamCard,Entertainment,354.79,success
T864007,U0478,2024-11-06,QR,Shopping,441.03,success
T966010,U0478,2024-11-01,QR,Transport,312.5,failed
T615231,U0478,2024-12-25,QR,Food,252.97,success
T385611,U0479,2024-10-02,QR,Education,215.37,success
T472299,U0479,2024-06-06,FamCard,Shopping,423.69,failed
T465623,U0479,2024-08-24,UPI,Food,1253.35,success
T254462,U0479,2024-07-27,QR,Shopping,1094.61,success
T193235,U0479,2024-06-06,QR,Food,127.87,pending
T764783,U0479,2024-09-06,QR,Gaming,735.76,success
T339571,U0479,2024-07-24,FamCard,Food,788.64,success
T458939,U0479,2024-08-14,QR,Shopping,203.19,failed
T829393,U0479,2024-11-11,UPI,Transport,1156.24,success
T130059,U0479,2024-09-03,QR,Gaming,153.15,success
T851204,U0479,2024-09-18,UPI,Gaming,604.38,success
T626427,U0479,2024-08-31,FamCard,Shopping,1428.47,success
T206808,U0479,2024-11-02,FamCard,Gaming,467.15,failed
T878010,U0479,2024-10-23,FamCard,Transport,87.51,success
T773821,U0479,2024-09-25,FamCard,Transport,277.7,success
T625035,U0479,2024-09-02,QR,Education,416.1,success
T898747,U0479,2024-07-20,UPI,Education,130.45,success
T270666,U0479,2024-08-06,FamCard,Shopping,572.52,success
T346732,U0479,2024-08-08,FamCard,Transport,118.68,success
T163664,U0479,2024-06-29,FamCard,Education,24.03,success
T672204,U0479,2024-08-31,FamCard,Transport,439.54,success
T921770,U0479,2024-07-22,UPI,Gaming,440.68,success
T802511,U0479,2024-09-28,FamCard,Food,122.53,failed
T392828,U0480,2025-02-20,QR,Entertainment,327.27,success
T362356,U0480,2025-05-04,UPI,Food,261.08,success
T494056,U0480,2025-02-25,QR,Gaming,115.27,success
T867385,U0480,2024-12-29,FamCard,Shopping,545.13,success
T914634,U0480,2025-03-15,FamCard,Entertainment,79.82,success
T776884,U0480,2024-12-05,UPI,Food,380.7,success
T726981,U0480,2025-03-18,UPI,Food,46.88,success
T442229,U0480,2024-12-10,FamCard,Gaming,81.43,success
T740061,U0480,2024-12-12,FamCard,Transport,127.94,failed
T252965,U0480,2025-02-11,QR,Gaming,90.7,success
T603537,U0480,2024-12-22,QR,Education,1122.2,success
T968881,U0480,2025-02-17,FamCard,Entertainment,362.07,success
T649578,U0480,2024-12-09,UPI,Transport,41.05,success
T103064,U0480,2025-01-31,UPI,Transport,867.06,success
T764356,U0480,2025-04-05,FamCard,Transport,344.39,success
T436016,U0480,2025-05-14,FamCard,Gaming,187.7,success
T242470,U0480,2025-01-09,QR,Transport,105.06,success
T933175,U0480,2025-03-19,UPI,Shopping,204.39,failed
T503622,U0480,2025-02-10,UPI,Food,149.88,success
T371687,U0480,2025-02-17,FamCard,Transport,84.01,success
T302767,U0480,2024-12-28,UPI,Gaming,365.87,success
T232535,U0480,2025-03-16,QR,Transport,217.04,success
T590152,U0481,2024-10-27,FamCard,Gaming,36.98,success
T496417,U0481,2024-12-04,QR,Entertainment,252.94,pending
T308973,U0481,2024-10-26,UPI,Transport,245.63,success
T113589,U0481,2024-10-27,QR,Transport,484.19,success
T322359,U0481,2024-10-22,FamCard,Gaming,49.02,success
T214617,U0481,2024-11-30,FamCard,Transport,96.12,success
T382661,U0481,2024-07-11,QR,Education,166.87,success
T301976,U0481,2024-09-09,QR,Gaming,54.53,success
T755897,U0481,2024-08-01,UPI,Food,429.64,success
T988013,U0481,2024-12-22,UPI,Shopping,50.89,pending
T306984,U0481,2024-12-11,QR,Education,5.2,success
T814766,U0481,2024-08-22,QR,Food,12.45,success
T503815,U0481,2024-10-25,FamCard,Entertainment,306.58,success
T137384,U0481,2024-10-04,UPI,Gaming,334.41,success
T812899,U0481,2024-09-03,FamCard,Shopping,239.63,success
T746467,U0481,2024-09-21,FamCard,Education,56.27,success
T257895,U0481,2024-08-16,FamCard,Food,213.99,failed
T320054,U0481,2025-01-05,FamCard,Entertainment,1907.31,success
T301825,U0481,2024-12-19,UPI,Transport,675.52,success
T177997,U0481,2024-09-09,QR,Transport,731.42,success
T884902,U0481,2025-01-04,QR,Education,327.76,success
T533052,U0484,2024-03-10,UPI,Food,227.06,success
T760398,U0484,2024-06-22,QR,Shopping,68.74,success
T500075,U0484,2024-07-27,QR,Food,191.77,success
T823814,U0484,2024-07-18,FamCard,Shopping,49.22,success
T140902,U0484,2024-05-12,UPI,Transport,429.15,failed
T960808,U0484,2024-05-30,QR,Entertainment,31.86,success
T152528,U0484,2024-08-15,FamCard,Gaming,18.62,success
T343118,U0484,2024-04-03,UPI,Entertainment,341.19,success
T435444,U0484,2024-08-16,FamCard,Education,559.65,success
T974484,U0484,2024-04-12,FamCard,Entertainment,1490.08,success
T247850,U0484,2024-08-12,FamCard,Transport,21.03,success
T869775,U0484,2024-07-07,UPI,Food,6.73,failed
T155263,U0484,2024-06-07,UPI,Gaming,126.82,success
T378258,U0485,2024-08-16,QR,Shopping,222.72,success
T167886,U0485,2024-09-18,QR,Gaming,28.9,pending
T449240,U0485,2025-01-15,QR,Shopping,327.37,failed
T164319,U0485,2024-12-25,QR,Shopping,391.19,success
T245098,U0485,2025-01-14,QR,Food,66.27,success
T857405,U0485,2024-08-30,FamCard,Food,223.91,failed
T915978,U0485,2024-09-09,UPI,Gaming,42.85,pending
T934819,U0485,2024-12-09,FamCard,Entertainment,730.37,success
T235618,U0487,2024-09-26,UPI,Shopping,109.89,success
T652811,U0487,2024-08-27,QR,Transport,318.21,success
T206280,U0487,2024-12-07,QR,Education,508.36,failed
T395765,U0487,2024-12-13,FamCard,Food,940.22,success
T731372,U0487,2025-02-11,FamCard,Gaming,285.96,success
T923601,U0487,2024-12-19,UPI,Shopping,297.03,success
T134743,U0487,2024-08-23,FamCard,Gaming,270.11,failed
T798839,U0487,2024-10-01,UPI,Food,566.25,success
T777970,U0487,2024-12-11,UPI,Education,348.09,success
T583564,U0487,2024-10-24,QR,Food,176.49,success
T486562,U0487,2024-08-28,QR,Education,968.26,success
T326833,U0487,2025-01-17,FamCard,Food,371.53,success
T184469,U0487,2024-08-29,UPI,Education,519.31,success
T528523,U0487,2024-10-30,QR,Shopping,119.46,success
T599100,U0487,2025-01-21,FamCard,Food,278.71,success
T169545,U0487,2024-12-28,FamCard,Food,0.29,success
T356388,U0489,2025-03-07,FamCard,Food,105.3,success
T894457,U0490,2024-07-02,FamCard,Food,72.32,success
T234145,U0490,2024-09-29,FamCard,Education,81.91,success
T150470,U0490,2024-08-21,UPI,Shopping,879.78,success
T279451,U0490,2024-12-12,QR,Food,136.74,success
T340269,U0490,2024-06-25,QR,Education,154.42,failed
T606512,U0490,2024-09-05,UPI,Food,166.1,success
T845138,U0490,2024-08-01,FamCard,Entertainment,266.79,success
T906699,U0490,2024-12-03,QR,Gaming,290.46,success
T328364,U0490,2024-07-15,UPI,Shopping,46.33,failed
T377365,U0490,2024-08-11,QR,Shopping,566.05,success
T332839,U0490,2024-11-24,UPI,Gaming,603.17,success
T620625,U0490,2024-07-23,QR,Entertainment,256.08,success
T740700,U0490,2024-12-08,QR,Gaming,531.32,success
T845259,U0490,2024-08-28,UPI,Transport,455.66,success
T443254,U0490,2024-06-27,QR,Shopping,556.98,success
T278556,U0490,2024-11-18,UPI,Gaming,94.17,success
T234649,U0491,2024-03-12,QR,Transport,277.22,success
T894024,U0491,2024-05-06,FamCard,Food,179.2,success
T339634,U0491,2024-02-20,UPI,Education,494.3,success
T578401,U0491,2024-04-14,UPI,Education,968.11,failed
T942570,U0491,2024-02-13,FamCard,Education,451.84,success
T669340,U0491,2024-07-11,QR,Transport,343.21,success
T937026,U0491,2024-07-22,UPI,Shopping,336.11,success
T801882,U0491,2024-05-11,UPI,Gaming,151.15,success
T739949,U0491,2024-04-11,QR,Shopping,445.76,success
T767574,U0491,2024-07-21,QR,Transport,53.88,success
T442819,U0491,2024-06-14,UPI,Entertainment,1155.67,success
T552824,U0491,2024-04-02,FamCard,Transport,366.51,pending
T657904,U0491,2024-08-03,UPI,Transport,165.2,failed
T618264,U0491,2024-02-23,UPI,Transport,698.31,success
T535866,U0491,2024-02-21,QR,Entertainment,36.3,success
T394069,U0491,2024-07-26,QR,Shopping,159.36,pending
T928976,U0491,2024-02-15,FamCard,Education,112.29,failed
T263460,U0491,2024-04-26,UPI,Entertainment,70.04,pending
T569139,U0492,2024-07-21,UPI,Gaming,389.75,success
T228110,U0492,2024-06-17,UPI,Food,581.21,success
T684249,U0492,2024-10-09,QR,Shopping,3.54,success
T331464,U0492,2024-07-15,FamCard,Gaming,453.71,success
T407886,U0492,2024-12-06,UPI,Education,483.66,success
T350900,U0492,2024-06-17,QR,Food,65.94,success
T592435,U0492,2024-09-25,FamCard,Education,433.97,success
T555880,U0492,2024-09-20,QR,Education,853.74,success
T976758,U0492,2024-10-11,QR,Education,149.93,success
T228591,U0492,2024-09-26,FamCard,Shopping,49.32,success
T656363,U0492,2024-09-10,FamCard,Transport,305.44,success
T785259,U0492,2024-06-28,UPI,Entertainment,78.62,success
T720325,U0492,2024-09-11,UPI,Entertainment,35.8,success
T422376,U0492,2024-11-27,FamCard,Gaming,195.58,pending
T689960,U0492,2024-08-20,QR,Entertainment,370.52,success
T590758,U0492,2024-12-01,FamCard,Shopping,137.83,success
T524107,U0492,2024-07-10,UPI,Entertainment,103.84,success
T718061,U0492,2024-10-26,UPI,Education,306.23,success
T269313,U0492,2024-10-22,QR,Education,681.7,pending
T865238,U0492,2024-07-04,FamCard,Entertainment,147.18,success
T825714,U0492,2024-07-05,FamCard,Food,375.01,success
T317229,U0492,2024-09-21,FamCard,Gaming,875.4,success
T703994,U0492,2024-10-05,FamCard,Gaming,467.4,success
T552621,U0493,2025-01-01,FamCard,Gaming,861.24,success
T452784,U0493,2024-08-14,QR,Food,369.88,failed
T159367,U0493,2024-11-29,QR,Gaming,492.13,success
T503925,U0494,2024-09-14,QR,Education,407.22,success
T576774,U0494,2024-06-22,FamCard,Education,675.16,success
T138208,U0494,2024-10-27,QR,Food,868.4,success
T612961,U0494,2024-10-25,QR,Education,962.52,success
T484719,U0494,2024-10-21,UPI,Education,242.51,pending
T164707,U0494,2024-11-03,QR,Transport,400.53,failed
T401180,U0494,2024-07-20,UPI,Food,10.8,failed
T531714,U0494,2024-08-25,FamCard,Education,418.73,success
T697031,U0494,2024-11-09,UPI,Entertainment,9.11,success
T645920,U0494,2024-09-02,UPI,Transport,865.99,success
T486623,U0494,2024-09-18,UPI,Food,881.69,success
T630326,U0494,2024-11-02,QR,Entertainment,965.55,success
T565527,U0494,2024-06-29,FamCard,Transport,79.97,success
T409876,U0494,2024-11-30,UPI,Food,1779.79,success
T945937,U0494,2024-10-19,QR,Shopping,61.05,success
T568607,U0494,2024-09-13,QR,Education,117.69,failed
T411199,U0494,2024-10-06,QR,Gaming,267.26,success
T428860,U0494,2024-09-11,QR,Transport,894.63,success
T556841,U0494,2024-07-31,FamCard,Food,637.66,success
T955876,U0494,2024-11-21,UPI,Education,1321.84,success
T167192,U0494,2024-09-11,FamCard,Transport,451.63,success
T636240,U0494,2024-11-22,QR,Entertainment,74.48,success
T817309,U0494,2024-08-01,QR,Education,131.31,success
T257110,U0494,2024-09-27,FamCard,Transport,307.64,pending
T403502,U0495,2024-11-14,FamCard,Gaming,834.82,failed
T699359,U0495,2024-11-26,QR,Food,81.79,success
T378672,U0495,2024-11-06,FamCard,Shopping,39.04,success
T649355,U0495,2025-03-14,FamCard,Entertainment,321.5,success
T929917,U0495,2025-02-04,UPI,Education,123.26,success
T530057,U0495,2025-03-05,UPI,Education,127.66,failed
T484624,U0495,2024-09-18,QR,Entertainment,168.8,success
T179048,U0495,2024-09-25,QR,Education,55.22,success
T425718,U0495,2025-02-17,QR,Entertainment,138.43,success
T175061,U0495,2024-11-20,FamCard,Food,112.95,success
T845995,U0496,2024-07-26,UPI,Shopping,302.52,success
T308450,U0496,2024-08-30,UPI,Education,192.88,success
T134848,U0496,2024-05-18,QR,Entertainment,590.98,success
T234778,U0496,2024-05-26,UPI,Education,401.88,success
T288297,U0496,2024-05-25,FamCard,Food,310.14,success
T597327,U0496,2024-07-08,FamCard,Food,329.3,success
T287418,U0496,2024-06-23,FamCard,Gaming,25.49,success
T684324,U0496,2024-04-28,FamCard,Gaming,691.29,success
T886255,U0496,2024-09-29,QR,Transport,323.5,success
T493782,U0496,2024-09-17,QR,Gaming,4.39,success
T569040,U0496,2024-09-09,UPI,Education,1214.98,success
T144534,U0496,2024-04-16,UPI,Transport,947.18,success
T494482,U0496,2024-05-01,UPI,Education,10.08,success
T515896,U0496,2024-05-04,QR,Transport,448.27,success
T664170,U0496,2024-08-02,QR,Shopping,47.6,success
T210142,U0496,2024-08-03,FamCard,Education,581.79,success
T328429,U0496,2024-08-26,QR,Shopping,98.9,success
T136164,U0497,2024-04-19,QR,Entertainment,1639.58,success
T516627,U0497,2024-06-20,FamCard,Transport,387.7,success
T105004,U0497,2024-05-11,UPI,Shopping,895.1,success
T183166,U0497,2024-02-22,QR,Entertainment,170.88,success
T186936,U0497,2024-04-06,UPI,Shopping,198.14,success
T173573,U0497,2024-07-25,UPI,Entertainment,104.47,pending
T456157,U0497,2024-03-04,UPI,Education,582.26,success
T834882,U0497,2024-03-01,QR,Shopping,1400.77,success
T921910,U0497,2024-06-01,QR,Education,201.62,success
T151083,U0497,2024-05-16,QR,Food,13.41,success
T708003,U0497,2024-06-19,QR,Education,104.5,success
T959684,U0497,2024-03-02,UPI,Food,983.2,success
T211255,U0498,2024-05-24,UPI,Shopping,166.34,success
T766599,U0498,2024-07-23,QR,Education,28.78,pending
T204807,U0498,2024-09-18,UPI,Transport,964.58,failed
T501981,U0498,2024-08-04,QR,Gaming,739.99,success
T931022,U0498,2024-05-16,QR,Entertainment,87.46,success
T533145,U0498,2024-09-09,UPI,Education,36.61,success
T905231,U0498,2024-07-23,QR,Gaming,245.33,pending
T756035,U0498,2024-06-16,QR,Gaming,200.1,success
T391135,U0498,2024-09-05,FamCard,Food,415.79,success
T134793,U0498,2024-06-01,UPI,Transport,945.17,success
T108194,U0498,2024-10-06,FamCard,Education,113.16,failed
T808523,U0498,2024-06-17,UPI,Entertainment,343.71,success
T329989,U0498,2024-05-25,QR,Entertainment,303.76,success
T162360,U0498,2024-10-06,QR,Gaming,58.76,failed
T930980,U0498,2024-09-28,UPI,Transport,1122.32,success
T949144,U0499,2024-09-03,FamCard,Entertainment,687.72,success
T234310,U0499,2024-04-02,UPI,Entertainment,1728.33,success
T102495,U0499,2024-08-14,FamCard,Food,193.08,success
T537903,U0499,2024-04-10,FamCard,Food,258.12,success
T284488,U0499,2024-04-06,UPI,Shopping,556.14,success
T798633,U0499,2024-06-15,FamCard,Education,556.11,success
T940952,U0499,2024-05-08,QR,Food,270.54,success
T567858,U0499,2024-06-08,FamCard,Transport,1556.99,failed
T852785,U0499,2024-05-29,FamCard,Gaming,699.19,success
T113409,U0499,2024-04-18,QR,Education,637.02,success
T508323,U0499,2024-08-06,FamCard,Food,77.27,success
T612835,U0499,2024-07-14,UPI,Entertainment,682.18,success
T157470,U0499,2024-05-22,UPI,Gaming,52.02,success
T327388,U0499,2024-09-03,QR,Shopping,297.56,failed
T896028,U0499,2024-06-09,FamCard,Gaming,189.59,success
T267157,U0499,2024-05-31,QR,Shopping,63.74,success
T315464,U0499,2024-08-13,UPI,Education,50.32,success
T602786,U0499,2024-03-22,QR,Education,312.35,success
T883126,U0499,2024-08-06,FamCard,Gaming,654.77,pending
T580659,U0500,2024-07-27,UPI,Shopping,117.83,success
T764719,U0500,2024-10-09,FamCard,Entertainment,51.73,success
T989306,U0500,2024-10-17,FamCard,Food,133.89,success
T299393,U0500,2024-06-23,QR,Gaming,218.58,success
T841494,U0500,2024-10-27,UPI,Transport,259.59,failed
T471826,U0500,2024-08-15,FamCard,Education,349.69,success
T567632,U0500,2024-10-14,QR,Entertainment,66.46,success
T561419,U0500,2024-06-20,QR,Transport,1041.88,success
T979672,U0500,2024-10-02,FamCard,Gaming,433.4,success
T648090,U0500,2024-06-15,QR,Gaming,157.59,success
T456616,U0500,2024-09-29,UPI,Food,147.52,success
T330166,U0500,2024-08-23,UPI,Entertainment,824.98,success
T740122,U0501,2025-01-02,UPI,Entertainment,159.63,pending
T401960,U0501,2025-01-31,FamCard,Gaming,552.43,success
T244286,U0501,2025-01-16,QR,Food,918.02,success
T972641,U0501,2024-11-26,UPI,Entertainment,31.02,success
T391532,U0501,2024-09-15,QR,Transport,466.97,success
T150671,U0501,2024-12-08,QR,Education,267.29,success
T312914,U0501,2024-10-24,QR,Gaming,1222.01,success
T864875,U0501,2024-11-27,FamCard,Education,419.81,success
T845629,U0501,2024-11-05,FamCard,Gaming,599.73,success
T570937,U0501,2024-12-31,FamCard,Shopping,1691.08,success
T943889,U0501,2024-11-12,FamCard,Gaming,439.71,pending
T907813,U0501,2024-11-21,UPI,Entertainment,217.35,success
T707217,U0501,2025-02-23,FamCard,Transport,1296.34,success
T290939,U0501,2025-02-08,FamCard,Education,420.27,success
T299156,U0501,2025-01-30,FamCard,Education,256.65,success
T121229,U0501,2024-09-16,UPI,Gaming,49.24,success
